,Captions to exclude
20351,83416
20352,83411
20353,83414
20354,83417
20355,120632
20356,120637
20357,120620
20358,69100
20359,69104
20360,152989
20361,152996
20362,152981
20363,152986
20364,152988
20365,152980
20366,152994
20367,152997
20368,152995
20369,80428
20370,80424
20371,80420
20372,139039
20373,139028
20374,24789
20375,199073
20376,199074
20377,135237
20378,184845
20379,184848
20380,184844
20381,184847
20382,184842
20383,184856
20384,184857
20385,184843
20386,184840
20387,184852
20388,31482
20389,31485
20390,31486
20391,31495
20392,85427
20393,85428
20394,16053
20395,16057
20396,91015
20397,190473
20398,64474
20399,64464
20400,64468
20401,64470
20402,64475
20403,64476
20404,64466
20405,64467
20406,156475
20407,61955
20408,61948
20409,61953
20410,61946
20411,61954
20412,61947
20413,61956
20414,148888
20415,148892
20416,184801
20417,184811
20418,9772
20419,9771
20420,9775
20421,9764
20422,9769
20423,9770
20424,76285
20425,76288
20426,2326
20427,2328
20428,2337
20429,2322
20430,67544
20431,67559
20432,67546
20433,67547
20434,67558
20435,67540
20436,154192
20437,154183
20438,154197
20439,154194
20440,154198
20441,154185
20442,154191
20443,154199
20444,154187
20445,25164
20446,25173
20447,25170
20448,25167
20449,131440
20450,198303
20451,198315
20452,198301
20453,198302
20454,24425
20455,24428
20456,24426
20457,24427
20458,24435
20459,24434
20460,24429
20461,24433
20462,112142
20463,112140
20464,112154
20465,112157
20466,112156
20467,112149
20468,112147
20469,112150
20470,104448
20471,104449
20472,104451
20473,58080
20474,58085
20475,58094
20476,58082
20477,58095
20478,58097
20479,58096
20480,48316
20481,48307
20482,68310
20483,68303
20484,91611
20485,94272
20486,14609
20487,186989
20488,186995
20489,186981
20490,186985
20491,186984
20492,186994
20493,186998
20494,191273
20495,191261
20496,191264
20497,191274
20498,191267
20499,191266
20500,165777
20501,165778
20502,165776
20503,165766
20504,165773
20505,165772
20506,165763
20507,150808
20508,150816
20509,150807
20510,150819
20511,150814
20512,150804
20513,150817
20514,150803
20515,150805
20516,150818
20517,150811
20518,150810
20519,77091
20520,77087
20521,136014
20522,136000
20523,136006
20524,49980
20525,49991
20526,21886
20527,21897
20528,21889
20529,21882
20530,21881
20531,21891
20532,21894
20533,83727
20534,83734
20535,83728
20536,83724
20537,83733
20538,83735
20539,94772
20540,153011
20541,54365
20542,54366
20543,50887
20544,172411
20545,172419
20546,172410
20547,172400
20548,172414
20549,144498
20550,144490
20551,75474
20552,75466
20553,75473
20554,75472
20555,3371
20556,3373
20557,3364
20558,3376
20559,3369
20560,173787
20561,173783
20562,173788
20563,173784
20564,173796
20565,173782
20566,173791
20567,173797
20568,173780
20569,97885
20570,97889
20571,18454
20572,164559
20573,164555
20574,164542
20575,164546
20576,76405
20577,182174
20578,182179
20579,182170
20580,118795
20581,118791
20582,118786
20583,118793
20584,47052
20585,47048
20586,47040
20587,47046
20588,47056
20589,47057
20590,47053
20591,47047
20592,47041
20593,8143
20594,8155
20595,149419
20596,149403
20597,149408
20598,149412
20599,149406
20600,149411
20601,149410
20602,149400
20603,149413
20604,56221
20605,56233
20606,56220
20607,56226
20608,56237
20609,189321
20610,189323
20611,11324
20612,103301
20613,149780
20614,149796
20615,149797
20616,149799
20617,149790
20618,149782
20619,149791
20620,149795
20621,149787
20622,149784
20623,149789
20624,149793
20625,149798
20626,149786
20627,149788
20628,149781
20629,149794
20630,149785
20631,149792
20632,149783
20633,90703
20634,90711
20635,90717
20636,90716
20637,90715
20638,90714
20639,90701
20640,90700
20641,90710
20642,90718
20643,102107
20644,102105
20645,23437
20646,23433
20647,23425
20648,23428
20649,23435
20650,23427
20651,23424
20652,139142
20653,139154
20654,139159
20655,128714
20656,128712
20657,128713
20658,128715
20659,128703
20660,36260
20661,36266
20662,36272
20663,36269
20664,36263
20665,131561
20666,131572
20667,131560
20668,131571
20669,126473
20670,126464
20671,126469
20672,4060
20673,4072
20674,4062
20675,4070
20676,4065
20677,4063
20678,27125
20679,27126
20680,183646
20681,183641
20682,183650
20683,183645
20684,53071
20685,53070
20686,53078
20687,53077
20688,170416
20689,170412
20690,102884
20691,102890
20692,163037
20693,163039
20694,115735
20695,115729
20696,135572
20697,135564
20698,135567
20699,135571
20700,124615
20701,124601
20702,110701
20703,110715
20704,110716
20705,164568
20706,164565
20707,164578
20708,164574
20709,164567
20710,164569
20711,164572
20712,164560
20713,164564
20714,164579
20715,164563
20716,164571
20717,167401
20718,167417
20719,116212
20720,116216
20721,116217
20722,170760
20723,170761
20724,170768
20725,170769
20726,170773
20727,170767
20728,170764
20729,35811
20730,35803
20731,162237
20732,162230
20733,162220
20734,162231
20735,162228
20736,162225
20737,26556
20738,26541
20739,26545
20740,17782
20741,17795
20742,17789
20743,17791
20744,17786
20745,146258
20746,146247
20747,146255
20748,146252
20749,146254
20750,116471
20751,116479
20752,116464
20753,116461
20754,116466
20755,116474
20756,160419
20757,160415
20758,160414
20759,160404
20760,160411
20761,160406
20762,160409
20763,160413
20764,160405
20765,146453
20766,146447
20767,146459
20768,146442
20769,146452
20770,146455
20771,146444
20772,146458
20773,146443
20774,18855
20775,18856
20776,18840
20777,112321
20778,112329
20779,111546
20780,111550
20781,53986
20782,53993
20783,53980
20784,53989
20785,122261
20786,122275
20787,122270
20788,122278
20789,122260
20790,122276
20791,122271
20792,122268
20793,122277
20794,2954
20795,2943
20796,128073
20797,128077
20798,128060
20799,128074
20800,151759
20801,151744
20802,151747
20803,113027
20804,113026
20805,109851
20806,152581
20807,152598
20808,152595
20809,61625
20810,51240
20811,51250
20812,51257
20813,51249
20814,51258
20815,129355
20816,129343
20817,129350
20818,129352
20819,129345
20820,152168
20821,152178
20822,152163
20823,138529
20824,138537
20825,138539
20826,138523
20827,138532
20828,138527
20829,138535
20830,138531
20831,54524
20832,17350
20833,17342
20834,17347
20835,17345
20836,17346
20837,17355
20838,130374
20839,130372
20840,130370
20841,130375
20842,130362
20843,130373
20844,130363
20845,130367
20846,130371
20847,90744
20848,90745
20849,90740
20850,175365
20851,175363
20852,119754
20853,119743
20854,119755
20855,138792
20856,138798
20857,138791
20858,138780
20859,138786
20860,138784
20861,138799
20862,138787
20863,138788
20864,138785
20865,28116
20866,28111
20867,28107
20868,28110
20869,164508
20870,164512
20871,164515
20872,164517
20873,164511
20874,100921
20875,100938
20876,50464
20877,50467
20878,31549
20879,31541
20880,121548
20881,121542
20882,121546
20883,121543
20884,121541
20885,121553
20886,121555
20887,49311
20888,49314
20889,49305
20890,49312
20891,1522
20892,1524
20893,1520
20894,1525
20895,105770
20896,105764
20897,105775
20898,105767
20899,105766
20900,105773
20901,105776
20902,103222
20903,103221
20904,103230
20905,103223
20906,103232
20907,103233
20908,103237
20909,103224
20910,72551
20911,72556
20912,72542
20913,72547
20914,72548
20915,198452
20916,108640
20917,108654
20918,108651
20919,108652
20920,67516
20921,67507
20922,67506
20923,67508
20924,190724
20925,190721
20926,190726
20927,190729
20928,190735
20929,190737
20930,190727
20931,190732
20932,190731
20933,40822
20934,40837
20935,154101
20936,154111
20937,154100
20938,18728
20939,18720
20940,18727
20941,18732
20942,18724
20943,18725
20944,18735
20945,18737
20946,18733
20947,18738
20948,18736
20949,18731
20950,18730
20951,18734
20952,18722
20953,18726
20954,30616
20955,30600
20956,30609
20957,30613
20958,30601
20959,86557
20960,183984
20961,183998
20962,183994
20963,183995
20964,183988
20965,183982
20966,183983
20967,183986
20968,183991
20969,183981
20970,183997
20971,183980
20972,183985
20973,183990
20974,183992
20975,183996
20976,183993
20977,183987
20978,183989
20979,183999
20980,51230
20981,51229
20982,51232
20983,132691
20984,132681
20985,132688
20986,132689
20987,132683
20988,115396
20989,115380
20990,143707
20991,143701
20992,143703
20993,143708
20994,143711
20995,143718
20996,143719
20997,143712
20998,47463
20999,47465
21000,47474
21001,173801
21002,173807
21003,173808
21004,173804
21005,173806
21006,173812
21007,173813
21008,173802
21009,173809
21010,173814
21011,173815
21012,173803
21013,173805
21014,173818
21015,159507
21016,41161
21017,41175
21018,179271
21019,179270
21020,172779
21021,172771
21022,172762
21023,172776
21024,172775
21025,172761
21026,181010
21027,181001
21028,181009
21029,2781
21030,2796
21031,48984
21032,48988
21033,48986
21034,73900
21035,73904
21036,73901
21037,73906
21038,73913
21039,73910
21040,73902
21041,73915
21042,158304
21043,158310
21044,158314
21045,158318
21046,158317
21047,158313
21048,158301
21049,149020
21050,149033
21051,149024
21052,149026
21053,149037
21054,149029
21055,149030
21056,97173
21057,102613
21058,102601
21059,102604
21060,102608
21061,102605
21062,102600
21063,10965
21064,44942
21065,69380
21066,69386
21067,69381
21068,69385
21069,88640
21070,88641
21071,65414
21072,65409
21073,65403
21074,65406
21075,85713
21076,85711
21077,158031
21078,158027
21079,158024
21080,97967
21081,97962
21082,97966
21083,97978
21084,97961
21085,97972
21086,4904
21087,133271
21088,133262
21089,133269
21090,133266
21091,133267
21092,133276
21093,133263
21094,133270
21095,133268
21096,133272
21097,142226
21098,42601
21099,89463
21100,89471
21101,89469
21102,185660
21103,185676
21104,185667
21105,185666
21106,185677
21107,185668
21108,81760
21109,81778
21110,81776
21111,81771
21112,81770
21113,81777
21114,81773
21115,81772
21116,17987
21117,36411
21118,36414
21119,36408
21120,97095
21121,97093
21122,14980
21123,14986
21124,14988
21125,14998
21126,14983
21127,14991
21128,104955
21129,104944
21130,104947
21131,95864
21132,95877
21133,95861
21134,175859
21135,175852
21136,175848
21137,175853
21138,175857
21139,175858
21140,175855
21141,175854
21142,175841
21143,43638
21144,43636
21145,84773
21146,84771
21147,84772
21148,84774
21149,84778
21150,84769
21151,118966
21152,118968
21153,118972
21154,162721
21155,162730
21156,162731
21157,162733
21158,11356
21159,11354
21160,32853
21161,32859
21162,32855
21163,32841
21164,32844
21165,32840
21166,184379
21167,184372
21168,184362
21169,184378
21170,184369
21171,184368
21172,184363
21173,20293
21174,20283
21175,20281
21176,20286
21177,20288
21178,20285
21179,20282
21180,20298
21181,20280
21182,20295
21183,20284
21184,20299
21185,20296
21186,69941
21187,52651
21188,195755
21189,195741
21190,195756
21191,195744
21192,195751
21193,87395
21194,87386
21195,87396
21196,87387
21197,87394
21198,87384
21199,36367
21200,36362
21201,63631
21202,63624
21203,27031
21204,74775
21205,74770
21206,89069
21207,89060
21208,187414
21209,82216
21210,59124
21211,59133
21212,59137
21213,59126
21214,59135
21215,59125
21216,59131
21217,59134
21218,59120
21219,195321
21220,195337
21221,195331
21222,195336
21223,195339
21224,195333
21225,195328
21226,195320
21227,195325
21228,195338
21229,195334
21230,126597
21231,126583
21232,126593
21233,126598
21234,126592
21235,126588
21236,75400
21237,120596
21238,120580
21239,120597
21240,120588
21241,141718
21242,141717
21243,114027
21244,114038
21245,114029
21246,114036
21247,114025
21248,114035
21249,114022
21250,159881
21251,159897
21252,159882
21253,159887
21254,159889
21255,159883
21256,122632
21257,122625
21258,122622
21259,122634
21260,122629
21261,148741
21262,148747
21263,148740
21264,148746
21265,104906
21266,104911
21267,104908
21268,104914
21269,104910
21270,12145
21271,143965
21272,143968
21273,143979
21274,143971
21275,143969
21276,143960
21277,143975
21278,143976
21279,143970
21280,143967
21281,143973
21282,143978
21283,143977
21284,136814
21285,136806
21286,136819
21287,136816
21288,136810
21289,136818
21290,123656
21291,123651
21292,123652
21293,123654
21294,57776
21295,57777
21296,92727
21297,59305
21298,131657
21299,131640
21300,131645
21301,131655
21302,131648
21303,131653
21304,131646
21305,131654
21306,40777
21307,25446
21308,25452
21309,25451
21310,25447
21311,25459
21312,160025
21313,160029
21314,160030
21315,160033
21316,56921
21317,144834
21318,144832
21319,144825
21320,144839
21321,144836
21322,144826
21323,144830
21324,144827
21325,144831
21326,70334
21327,70338
21328,70320
21329,70321
21330,70329
21331,52236
21332,48871
21333,48876
21334,48872
21335,48862
21336,48873
21337,91091
21338,91092
21339,91090
21340,71290
21341,71296
21342,71282
21343,65575
21344,65577
21345,65562
21346,65573
21347,176688
21348,176681
21349,176687
21350,176683
21351,176694
21352,176680
21353,176692
21354,176695
21355,176689
21356,176686
21357,183881
21358,183899
21359,183885
21360,183896
21361,40564
21362,126892
21363,126897
21364,42315
21365,42306
21366,42312
21367,42301
21368,173362
21369,173373
21370,173369
21371,173363
21372,173375
21373,173372
21374,167073
21375,167076
21376,167068
21377,44849
21378,44850
21379,72673
21380,72671
21381,72678
21382,53362
21383,53363
21384,53372
21385,72355
21386,180983
21387,180989
21388,180999
21389,180980
21390,76782
21391,45853
21392,45855
21393,147972
21394,147974
21395,147975
21396,147968
21397,147963
21398,147973
21399,79156
21400,33117
21401,33102
21402,33116
21403,33100
21404,130825
21405,130827
21406,153629
21407,153627
21408,153630
21409,153628
21410,153636
21411,153626
21412,153625
21413,153634
21414,153635
21415,84676
21416,146619
21417,146618
21418,146612
21419,146605
21420,146615
21421,146610
21422,146614
21423,7475
21424,105974
21425,64552
21426,64558
21427,64556
21428,156494
21429,87257
21430,87246
21431,87253
21432,87242
21433,108125
21434,108120
21435,108121
21436,108129
21437,12250
21438,12258
21439,12242
21440,68958
21441,111079
21442,126627
21443,126621
21444,126630
21445,126629
21446,126622
21447,31661
21448,31663
21449,31667
21450,31669
21451,31674
21452,31671
21453,31675
21454,31665
21455,116049
21456,154658
21457,154651
21458,154645
21459,154642
21460,154657
21461,108452
21462,15408
21463,15405
21464,15415
21465,15401
21466,15416
21467,15418
21468,15409
21469,15410
21470,182997
21471,182982
21472,182999
21473,105843
21474,105855
21475,105840
21476,105850
21477,119560
21478,119566
21479,119572
21480,168762
21481,168767
21482,168777
21483,168775
21484,168772
21485,168778
21486,168779
21487,168769
21488,168776
21489,168768
21490,168760
21491,96788
21492,96789
21493,96796
21494,145753
21495,145758
21496,145759
21497,129219
21498,129200
21499,129209
21500,170851
21501,170844
21502,170852
21503,170854
21504,170853
21505,2282
21506,2293
21507,2294
21508,2298
21509,2280
21510,2296
21511,96572
21512,11713
21513,11714
21514,11706
21515,11708
21516,11707
21517,164785
21518,164798
21519,139662
21520,139664
21521,139678
21522,139668
21523,139672
21524,139663
21525,126294
21526,126286
21527,126284
21528,126297
21529,126296
21530,126290
21531,126291
21532,126283
21533,126293
21534,126285
21535,126287
21536,126282
21537,51590
21538,51595
21539,51585
21540,51594
21541,51596
21542,51598
21543,51599
21544,51586
21545,120056
21546,120054
21547,120058
21548,120051
21549,120047
21550,150387
21551,88081
21552,88080
21553,88082
21554,88083
21555,80341
21556,80354
21557,80340
21558,80357
21559,103961
21560,92911
21561,169227
21562,169230
21563,169232
21564,197284
21565,197291
21566,63896
21567,63884
21568,26150
21569,26143
21570,26148
21571,26151
21572,26153
21573,154675
21574,154669
21575,154676
21576,154679
21577,154674
21578,154662
21579,154660
21580,20616
21581,20615
21582,20600
21583,1191
21584,1193
21585,191489
21586,191499
21587,191490
21588,191498
21589,191496
21590,191486
21591,191482
21592,191481
21593,23817
21594,23805
21595,23812
21596,23807
21597,23818
21598,106697
