,Captions to exclude
23643,188424
23644,135310
23645,104995
23646,136591
23647,9716
23648,57679
23649,162714
23650,81454
23651,41051
23652,18714
23653,131609
23654,164824
23655,147900
23656,13471
23657,86002
23658,98346
23659,188969
23660,136963
23661,118679
23662,118759
23663,171791
23664,101252
23665,157259
23666,107227
23667,195639
23668,64853
23669,99969
23670,105392
23671,66542
23672,3271
23673,122751
23674,1079
23675,38203
23676,126563
23677,156469
23678,15317
23679,159646
23680,21905
23681,160390
23682,65848
23683,50168
23684,45889
23685,51361
23686,136295
23687,189476
23688,177484
23689,41562
23690,69900
23691,181047
23692,161462
23693,116091
23694,184852
23695,53298
23696,155104
23697,146189
23698,199383
23699,5147
23700,115305
23701,114017
23702,52652
23703,162170
23704,113873
23705,94858
23706,96206
23707,146067
23708,135460
23709,50170
23710,80386
23711,58456
23712,56054
23713,177737
23714,32360
23715,132674
23716,162845
23717,185529
23718,110688
23719,39616
23720,54112
23721,114254
23722,142454
23723,192628
23724,140947
23725,146678
23726,156122
23727,154654
23728,87692
23729,34913
23730,24318
23731,80766
23732,150089
23733,92828
23734,106410
23735,161406
23736,53260
23737,118055
23738,123734
23739,707
23740,49515
23741,141079
23742,119420
23743,145618
23744,5707
23745,110206
23746,35969
23747,126994
23748,470
23749,196807
23750,92647
23751,106082
23752,198412
23753,57016
23754,88999
23755,56101
23756,161398
23757,90732
23758,189464
23759,81649
23760,74180
23761,142374
23762,5258
23763,68493
23764,39080
23765,190869
23766,98364
23767,1560
23768,169255
23769,64269
23770,101924
23771,118459
23772,138507
23773,157603
23774,32183
23775,29181
23776,6158
23777,138403
23778,99657
23779,129796
23780,115899
23781,131014
23782,24704
23783,198793
23784,53057
23785,29547
23786,23185
23787,178082
23788,81189
23789,96601
23790,19797
23791,48359
23792,25817
23793,161223
23794,106795
23795,160017
23796,136231
23797,145767
23798,133404
23799,135536
23800,35742
23801,91219
23802,25424
23803,80207
23804,199
23805,6704
23806,53184
23807,35216
23808,142612
23809,88073
23810,30607
23811,53981
23812,121507
23813,45072
23814,145608
23815,42759
23816,109194
23817,137541
23818,62420
23819,147055
23820,75550
23821,180325
23822,126722
23823,1913
23824,68830
23825,86784
23826,190164
23827,43685
23828,118414
23829,135514
23830,126792
23831,99028
23832,61572
23833,146739
23834,115664
23835,36777
23836,181319
23837,1321
23838,165228
23839,173049
23840,113119
23841,191255
23842,138052
23843,14635
23844,60747
23845,8769
23846,139623
23847,48180
23848,40217
23849,170322
23850,188864
23851,120902
23852,120128
23853,79038
23854,73592
23855,107883
23856,35033
23857,90514
23858,126773
23859,7102
23860,59925
23861,43016
23862,92708
23863,85989
23864,12924
23865,141929
23866,110195
23867,179615
23868,2527
23869,527
23870,88817
23871,155370
23872,169664
23873,5821
23874,40380
23875,114620
23876,106245
23877,73609
23878,184107
23879,121067
23880,52643
23881,59102
23882,76278
23883,150507
23884,149239
23885,160444
23886,102845
23887,174147
23888,126947
23889,110445
23890,15479
23891,170680
23892,183517
23893,123254
23894,126761
23895,153450
23896,51276
23897,103791
23898,30437
23899,61329
23900,183782
23901,102946
23902,59351
23903,6918
23904,137078
23905,178329
23906,87111
23907,25552
23908,25026
23909,149619
23910,195
23911,57799
23912,26624
23913,122408
23914,191032
23915,119025
23916,5757
23917,148441
23918,140362
23919,17002
23920,96142
23921,127400
23922,30954
23923,31495
23924,190498
23925,186877
23926,60765
23927,130374
23928,191
23929,60210
23930,75847
23931,173226
23932,12102
23933,73221
23934,75233
23935,65019
23936,75048
23937,124425
23938,72528
23939,112317
23940,73721
23941,47139
23942,34079
23943,174940
23944,23922
23945,46090
23946,126934
23947,41926
23948,23950
23949,6023
23950,6456
23951,166316
23952,54864
23953,193118
23954,38299
23955,151891
23956,31334
23957,195712
23958,16589
23959,7218
23960,157820
23961,3790
23962,92711
23963,10261
23964,88214
23965,113705
23966,73575
23967,25943
23968,159417
23969,153619
23970,82442
23971,42111
23972,4297
23973,75523
23974,172356
23975,44960
23976,65318
23977,21265
23978,197088
23979,4738
23980,121441
23981,46227
23982,106807
23983,191665
23984,139037
23985,26374
23986,58854
23987,117575
23988,56946
23989,1962
23990,179401
23991,190460
23992,55495
23993,66814
23994,169522
23995,133237
23996,58288
23997,21465
23998,379
23999,185637
24000,20193
24001,12649
24002,173524
24003,128717
24004,178951
24005,87262
24006,74835
24007,185963
24008,75312
24009,10542
24010,33234
24011,44760
24012,26378
24013,158090
24014,66501
24015,61446
24016,170119
24017,150028
24018,172784
24019,32416
24020,11064
24021,852
24022,199443
24023,124476
24024,194524
24025,164589
24026,120848
24027,43054
24028,148700
24029,113731
24030,5532
24031,45733
24032,190018
24033,19630
24034,95971
24035,54950
24036,137208
24037,115696
24038,13839
24039,87359
24040,74969
24041,71545
24042,15410
24043,196702
24044,158441
24045,89979
24046,81069
24047,64927
24048,7974
24049,45525
24050,184635
24051,101417
24052,121415
24053,25514
24054,26653
24055,46314
24056,181866
24057,179777
24058,54612
24059,162135
24060,150204
24061,124495
24062,150775
24063,6531
24064,147023
24065,13807
24066,101493
24067,176445
24068,109441
24069,30173
24070,126335
24071,108381
24072,16396
24073,83538
24074,63970
24075,154065
24076,175891
24077,186766
24078,180074
24079,71485
24080,52332
24081,40035
24082,177109
24083,166087
24084,32997
24085,197215
24086,57049
24087,80973
24088,161568
24089,163688
24090,36560
24091,98661
24092,168424
24093,50405
24094,16177
24095,90406
24096,52171
24097,2144
24098,194434
24099,9196
24100,179749
24101,135689
24102,167010
24103,10504
24104,26240
24105,10264
24106,112701
24107,196050
24108,42358
24109,116394
24110,164924
24111,197487
24112,63931
24113,54106
24114,15991
24115,70168
24116,166966
24117,170614
24118,197310
24119,12459
24120,112630
24121,176385
24122,31439
24123,80528
24124,22588
24125,168558
24126,113418
24127,199736
24128,194937
24129,131445
24130,108806
24131,194345
24132,152870
24133,162493
24134,121226
24135,8652
24136,59631
24137,35587
24138,94147
24139,110714
24140,139115
24141,76217
24142,56552
24143,50530
24144,146667
24145,6222
24146,49816
24147,140097
24148,98180
24149,154357
24150,112088
24151,160278
24152,118524
24153,156246
24154,12267
24155,33690
24156,180958
24157,187061
24158,152034
24159,191168
24160,126275
24161,32937
24162,49272
24163,46192
24164,139848
24165,185712
24166,94807
24167,82640
24168,17035
24169,124498
24170,175774
24171,142932
24172,184558
24173,179149
24174,188547
24175,11958
24176,180903
24177,39922
24178,181315
24179,57879
24180,177884
24181,6939
24182,156558
24183,160264
24184,31346
24185,157926
24186,134542
24187,82952
24188,23697
24189,157522
24190,170850
24191,86350
24192,166490
24193,96360
24194,189578
24195,170321
24196,116565
24197,89249
24198,18867
24199,150330
24200,39949
24201,147078
24202,91774
24203,73921
24204,16918
24205,192020
24206,190153
24207,87628
24208,34667
24209,41985
24210,194263
24211,190264
24212,134364
24213,40940
24214,13406
24215,50528
24216,28164
24217,18079
24218,8410
24219,74006
24220,82389
24221,76654
24222,13886
24223,87021
24224,53531
24225,176550
24226,96322
24227,114834
24228,166588
24229,126628
24230,127471
24231,37885
24232,151463
24233,154935
24234,1743
24235,26650
24236,193836
24237,198750
24238,4186
24239,131648
24240,5925
24241,93040
24242,119690
24243,33459
24244,170130
24245,10563
24246,81848
24247,163336
24248,83823
24249,193004
24250,123149
24251,70196
24252,105864
24253,151937
24254,172465
24255,178610
24256,112295
24257,197458
24258,123337
24259,182249
24260,178642
24261,93667
24262,198418
24263,61650
24264,17960
24265,136758
24266,191107
24267,147783
24268,191017
24269,144677
24270,9424
24271,162401
24272,18775
24273,190092
24274,140986
24275,191966
24276,159463
24277,136878
24278,171570
24279,161988
24280,125205
24281,172993
24282,88457
24283,21795
24284,141874
24285,10910
24286,104139
24287,10893
24288,157491
24289,99953
24290,62552
24291,152204
24292,116481
24293,58391
24294,72857
24295,127100
24296,136940
24297,85522
24298,95550
24299,64854
24300,195232
24301,62844
24302,107803
24303,154625
24304,15134
24305,175385
24306,18240
24307,26834
24308,182334
24309,190986
24310,173725
24311,58191
24312,93279
24313,116241
24314,7824
24315,22012
24316,75599
24317,159334
24318,20945
24319,65148
24320,22575
24321,196871
24322,143207
24323,155389
24324,139275
24325,52928
24326,176409
24327,174888
24328,192092
24329,154073
24330,67123
24331,148180
24332,181547
24333,11980
24334,132466
24335,173692
24336,45014
24337,1801
24338,19564
24339,142910
24340,169508
24341,132710
24342,166057
24343,115422
24344,132292
24345,133823
24346,139140
24347,159769
24348,105710
24349,157165
24350,44367
24351,91791
24352,180845
24353,12394
24354,195235
24355,33694
24356,127523
24357,173832
24358,54779
24359,82239
24360,193651
24361,67759
24362,35344
24363,119449
24364,45723
24365,81751
24366,59425
24367,99909
24368,176313
24369,4698
24370,116846
24371,105936
24372,130684
24373,95430
24374,77654
24375,53130
24376,113954
24377,42127
24378,19558
24379,111483
24380,59015
24381,63185
24382,78172
24383,11838
24384,122684
24385,195940
24386,43947
24387,42100
24388,160823
24389,160501
24390,124673
24391,160788
24392,108779
24393,60640
24394,69600
24395,55425
24396,67166
24397,53960
24398,139846
24399,85413
24400,132020
24401,85620
24402,24868
24403,2966
24404,139664
24405,7004
24406,58483
24407,46294
24408,16419
24409,76802
24410,43093
24411,2366
24412,94164
24413,32201
24414,105987
24415,53414
24416,136214
24417,85063
24418,135144
24419,95612
24420,112947
24421,56724
24422,42350
24423,71074
24424,118609
24425,189359
24426,171027
24427,65218
24428,49691
24429,165873
24430,174225
24431,154704
24432,113029
24433,153084
24434,174282
24435,59795
24436,37084
24437,141083
24438,148256
24439,152123
24440,53344
24441,78241
24442,117750
24443,79478
24444,48437
24445,27983
24446,188237
24447,137966
24448,79710
24449,50265
24450,114454
24451,95727
24452,141750
24453,138736
24454,100630
24455,106521
24456,194478
24457,43876
24458,160863
24459,191472
24460,163548
24461,115060
24462,190330
24463,196798
24464,16895
24465,114407
24466,72038
24467,139552
24468,36553
24469,69251
24470,125442
24471,1062
24472,130759
24473,21464
24474,94511
24475,168818
24476,109178
24477,18316
24478,88654
24479,64459
24480,5911
24481,189310
24482,150007
24483,145458
24484,163797
24485,83033
24486,155054
24487,89580
24488,3176
24489,109965
24490,110454
24491,172142
24492,79511
24493,66682
24494,83978
24495,4779
24496,107255
24497,137082
24498,62015
24499,63487
24500,35109
24501,107411
24502,180524
24503,184394
24504,175585
24505,193715
24506,164206
24507,37174
24508,159834
24509,123769
24510,145093
24511,74761
24512,101040
24513,128495
24514,95944
24515,154272
24516,177243
24517,160944
24518,199898
24519,107794
24520,65439
24521,161364
24522,21797
24523,26577
24524,186760
24525,35746
24526,67396
24527,48507
24528,150441
24529,117986
24530,62204
24531,137373
24532,84984
24533,102746
24534,87181
24535,91454
24536,97034
24537,96452
24538,107770
24539,78218
24540,160182
24541,1577
24542,97977
24543,195567
24544,63968
24545,152254
24546,19405
24547,9569
24548,157272
24549,71810
24550,104218
24551,39360
24552,65048
24553,97817
24554,148388
24555,152649
24556,161180
24557,199614
24558,45266
24559,35222
24560,42079
24561,19488
24562,141322
24563,164523
24564,163848
24565,50007
24566,185130
24567,118466
24568,189373
24569,47652
24570,35869
24571,28745
24572,17191
24573,193352
24574,182235
24575,47209
24576,66965
24577,44581
24578,51549
24579,981
24580,182423
24581,83481
24582,34070
24583,52510
24584,16606
24585,60975
24586,153015
24587,138522
24588,159439
24589,109187
24590,119284
24591,31009
24592,126141
24593,178847
24594,33091
24595,42886
24596,80858
24597,18445
24598,191714
24599,162380
24600,67680
24601,123807
24602,129845
24603,61125
24604,41148
24605,137879
24606,45730
24607,74407
24608,182969
24609,167065
24610,118236
24611,115620
24612,65078
24613,132793
24614,16339
24615,147317
24616,59096
24617,94851
24618,30365
24619,153731
24620,4781
24621,110267
24622,190668
24623,4339
24624,30790
24625,119368
24626,39229
24627,152706
24628,37742
24629,176919
24630,130469
24631,177013
24632,18002
24633,96699
24634,165233
24635,49824
24636,183761
24637,19482
24638,76687
24639,9415
24640,46652
24641,113700
24642,24895
24643,12604
24644,78659
24645,117296
24646,108983
24647,122247
24648,175246
24649,173658
24650,112310
24651,140182
24652,42352
24653,97830
24654,8258
24655,154151
24656,129915
24657,66432
24658,181719
24659,57005
24660,17725
24661,80204
24662,3347
24663,10987
24664,139039
24665,149298
24666,10256
24667,130247
24668,55989
24669,176118
24670,117018
24671,122951
24672,122648
24673,166932
24674,2005
24675,54033
24676,77656
24677,147211
24678,51897
24679,174603
24680,141601
24681,54274
24682,57785
24683,92803
24684,135098
24685,174292
24686,186403
24687,27594
24688,164901
24689,20003
24690,172632
24691,184944
24692,160946
24693,37433
24694,30215
24695,77198
24696,33792
24697,14080
24698,137348
24699,170431
24700,12836
24701,62392
24702,17208
24703,171966
24704,5460
24705,85222
24706,5407
24707,107074
24708,117867
24709,64400
24710,65496
24711,151876
24712,128001
24713,146089
24714,136599
24715,19247
24716,164088
24717,3541
24718,166180
24719,172226
24720,56146
24721,92389
24722,65589
24723,54997
24724,9954
24725,170575
24726,32932
24727,166183
24728,121745
24729,22020
24730,135434
24731,60664
24732,129402
24733,146688
24734,184907
24735,144305
24736,47403
24737,34620
24738,161004
24739,86736
24740,190327
24741,72970
24742,70137
24743,46956
24744,107084
24745,69993
24746,197975
24747,127548
24748,112970
24749,33780
24750,27211
24751,102260
24752,196253
24753,74349
24754,87502
24755,40150
24756,11518
24757,14892
24758,125898
24759,8266
24760,74844
24761,46994
24762,107843
24763,109934
24764,31231
24765,5719
24766,162159
24767,1949
24768,34375
24769,44984
24770,74757
24771,43449
24772,58243
24773,145083
24774,47551
24775,181292
24776,62352
24777,185163
24778,29038
24779,173120
24780,134014
24781,40029
24782,107994
24783,127724
24784,115922
24785,44054
24786,132644
24787,28985
24788,117777
24789,44270
24790,194965
24791,24617
24792,30442
24793,167451
24794,48787
24795,47244
24796,95341
24797,11082
24798,15807
24799,139271
24800,22586
24801,140887
24802,4376
24803,107862
24804,101306
24805,61771
24806,175725
24807,115567
24808,141682
24809,28688
24810,69761
24811,138642
24812,34607
24813,64959
24814,152777
24815,178964
24816,163197
24817,92176
24818,26186
24819,99543
24820,50272
24821,13391
24822,43191
24823,60229
24824,35660
24825,172731
24826,24281
24827,165133
24828,142307
24829,148257
24830,152553
24831,58206
24832,115858
24833,7065
24834,20525
24835,174088
24836,89956
24837,185605
24838,125710
24839,83524
24840,183813
24841,136205
24842,165627
24843,2580
24844,90645
24845,94570
24846,106398
24847,162850
24848,35426
24849,25824
24850,35542
24851,74772
24852,188387
24853,71274
24854,104133
24855,125770
24856,133820
24857,46721
24858,126482
24859,23258
24860,56098
24861,108439
24862,167734
24863,129676
24864,85470
24865,98423
24866,138969
24867,129518
24868,188836
24869,96926
24870,122333
24871,109931
24872,194730
24873,123132
24874,92959
24875,18565
24876,20082
24877,82555
24878,40659
24879,106415
24880,162488
24881,120923
24882,75760
24883,92795
24884,104789
24885,47147
24886,109060
24887,194637
24888,92698
24889,4282
24890,40764
24891,15636
24892,35388
24893,162504
24894,147934
24895,31475
24896,33428
24897,90806
24898,39892
24899,15955
24900,117860
24901,86381
24902,58523
24903,88373
24904,184050
24905,94953
24906,52143
24907,41612
24908,143426
24909,171184
24910,159709
24911,152727
24912,139541
24913,41772
24914,40181
24915,17313
24916,98898
24917,104199
24918,70207
24919,46330
24920,84588
24921,40302
24922,96787
24923,105457
24924,54479
24925,26625
24926,71123
